                   AC_BR_BONANZA   Too many newlines in a row... spammy template
                   DKIM_ADSP_ALL   Nenhuma assinatura válida do autor da mensagem e o domínio assina todos os emails
                   DKIM_ADSP_ALL   No valid author signature, domain signs all mail
           DKIM_ADSP_CUSTOM_HIGH   Nenhuma assinatura válida do autor da mensagem. adsp_override = CUSTOM_HIGH
           DKIM_ADSP_CUSTOM_HIGH   No valid author signature, adsp_override is CUSTOM_HIGH
            DKIM_ADSP_CUSTOM_LOW   Nenhuma assinatura válida do autor da mensagem. adsp_override = CUSTOM_LOW
            DKIM_ADSP_CUSTOM_LOW   No valid author signature, adsp_override is CUSTOM_LOW
            DKIM_ADSP_CUSTOM_MED   Nenhuma assinatura válida do autor da mensagem. adsp_override = CUSTOM_MED
            DKIM_ADSP_CUSTOM_MED   No valid author signature, adsp_override is CUSTOM_MED
               DKIM_ADSP_DISCARD   Nenhuma assinatura válida do autor da mensagem e o domínio assina todos os emails e sugere descartar o resto
               DKIM_ADSP_DISCARD   No valid author signature, domain signs all mail and suggests discarding the rest
              DKIM_ADSP_NXDOMAIN   Nenhuma assinatura válida e o domínio não consta no DNS
              DKIM_ADSP_NXDOMAIN   No valid author signature and domain not in DNS
               __DKIM_DEPENDABLE   A validation failure not attributable to truncation
               __DKIM_DEPENDABLE   Falha na validação DKIM
         __DKIMDOMAIN_IN_DWL_ANY   Any TXT response received from a Spamhaus DWL
               DKIMDOMAIN_IN_DWL   Signing domain listed in Spamhaus DWL
       DKIMDOMAIN_IN_DWL_UNKNOWN   Unrecognized response from Spamhaus DWL
                    DKIM_INVALID   DKIM or DK signature exists, but is not valid
                     DKIM_SIGNED   Mensagem possui uma assinatura DKIM ou DK não necessariamente válida
                     DKIM_SIGNED   Message has a DKIM or DK signature, not necessarily valid
                   DKIM_VALID_AU   Mensagem possui uma assinatura DKIM ou DK válida do domínio do autor da mensagem
                   DKIM_VALID_AU   Message has a valid DKIM or DK signature from author's domain
                   DKIM_VALID_EF   Message has a valid DKIM or DK signature from envelope-from domain
                      DKIM_VALID   Mensagem possui ao menos uma assinatura DKIM ou DK válida
                      DKIM_VALID   Message has at least one valid DKIM or DK signature
                       DKIMWL_BL   DKIMwl.org - Blocked sender
                  DKIMWL_BLOCKED   ADMINISTRATOR NOTICE: The query to DKIMWL.org was blocked.  See http://wiki.apache.org/spamassassin/DnsBlocklists#dnsbl-block for more information.
                  DKIMWL_WL_HIGH   DKIMwl.org - High trust sender
                   DKIMWL_WL_MED   DKIMwl.org - Medium trust sender
                 DKIMWL_WL_MEDHI   DKIMwl.org - Medium-high trust sender
                   DMARC_MISSING   Missing DMARC policy
                      DMARC_NONE   DMARC none policy
                      DMARC_PASS   DMARC pass policy
                      DMARC_QUAR   DMARC quarantine policy
                    DMARC_REJECT   DMARC reject policy
            DOS_ANAL_SPAM_MAILER   X-mailer pattern common to anal porn site spam
            DOS_BODY_HIGH_NO_MID   High bit body and no message ID header
                  DOS_FIX_MY_URI   Looks like a "fix my obfu'd URI please" spam
              DOS_HIGH_BAT_TO_MX   The Bat! Direct to MX with High Bits
                  DOS_LET_GO_JOB   Let go from their job and now makes lots of dough!
                    DOS_OE_TO_MX   Delivered direct to MX with OE headers
              DOS_OE_TO_MX_IMAGE   Direct to MX with OE headers and an image
               DOS_OUTLOOK_TO_MX   Delivered direct to MX with Outlook headers
             DOS_RCVD_IP_TWICE_C   Received from the same IP twice in a row (only one external relay; empty or IP helo)
                   DOS_STOCK_BAT   Probable pump and dump stock spam
                DOS_URI_ASTERISK   Found an asterisk in a URI
                  DOS_YOUR_PLACE   Russian dating spam
                    DOTGOV_IMAGE   .gov URI + hosted image
                     DRUG_DOSAGE   Erwähnt den Preis einer Dosis
                     DRUG_DOSAGE   Heeft het over een prijs per dosis
                     DRUG_DOSAGE   Mensagem é sobre preço por dose (price per dose)
                     DRUG_DOSAGE   Talks about price per dose
                    DRUG_ED_CAPS   Erwähnt Medikament gegen Erektionsstörung
                    DRUG_ED_CAPS   Menciona uma droga para disfunção erétil
                    DRUG_ED_CAPS   Mentions an E.D. drug
                 DRUG_ED_GENERIC   Menciona "Generic Viagra"
                 DRUG_ED_GENERIC   Mentions Generic Viagra
                 DRUG_ED_GENERIC   Viagra als billiges Nachahmerpräparat
                  DRUG_ED_ONLINE   Contém "Fast Viagra Delivery"
                  DRUG_ED_ONLINE   Fast Viagra Delivery
                  DRUG_ED_ONLINE   Schnelle Lieferung von Viagra
                  DRUG_ED_ONLINE   Vente de Viagra par correspondance
                    DRUG_ED_SILD   Chemische Bezeichnung eines Medikaments gegen Erektionsstörungen
                    DRUG_ED_SILD   Menciona o princípio ativo de uma droga para disfunção erétil
                    DRUG_ED_SILD   Talks about an E.D. drug using its chemical name
              DRUGS_ANXIETY_EREC   Erwähnt Medikamente gegen Erektionsstörungen und Angstneurosen
              DRUGS_ANXIETY_EREC   Refere-se a uma droga para disfunção erétil e outra para controle de ansiedade
              DRUGS_ANXIETY_EREC   Refers to both an erectile and an anxiety drug
                   DRUGS_ANXIETY   Erwähnt Medikament gegen Angstneurosen
              DRUGS_ANXIETY_OBFU   Erwähnt (getarnt) Medikament gegen Angstneurosen
              DRUGS_ANXIETY_OBFU   Obfuscated reference to an anxiety control drug
              DRUGS_ANXIETY_OBFU   Referência ofuscada a uma droga para controle de ansiedade
                   DRUGS_ANXIETY   Referência a uma droga para controle de ansiedade
                   DRUGS_ANXIETY   Refers to an anxiety control drug
                      DRUGS_DIET   Erwähnt Diätmedikament
                 DRUGS_DIET_OBFU   Erwähnt (getarnt) Diätmedikament
                 DRUGS_DIET_OBFU   Obfuscated reference to a diet drug
                 DRUGS_DIET_OBFU   Referência ofuscada a uma droga para dieta
                      DRUGS_DIET   Refere-se a uma droga para dieta
                      DRUGS_DIET   Refers to a diet drug
                  DRUGS_ERECTILE   Erwähnt ein Medikament gegen Erektionsstörungen
             DRUGS_ERECTILE_OBFU   Erwähnt (getarnt) Medikamente gegen Erektionsstörungen
             DRUGS_ERECTILE_OBFU   Obfuscated reference to an erectile drug
             DRUGS_ERECTILE_OBFU   Referência ofuscada a uma droga para disfunção erétil
                  DRUGS_ERECTILE   Refere-se a uma droga para disfunção erétil
                  DRUGS_ERECTILE   Refers to an erectile drug
                      DRUGS_HDIA   Subject mentions "hoodia"
                 DRUGS_MANYKINDS   Erwähnt mindestens vier Arten von Medikamenten
                 DRUGS_MANYKINDS   Refere-se ao menos a quatro tipos de drogas diferentes
                 DRUGS_MANYKINDS   Refers to at least four kinds of drugs
                    DRUGS_MUSCLE   Erwähnt Muskelentspannungsmittel
                    DRUGS_MUSCLE   Referência a um relaxante muscular
                    DRUGS_MUSCLE   Refers to a muscle relaxant
                DRUGS_SLEEP_EREC   Erwähnt Medikament gegen Erektionsstörungen und Schlafmittel
                DRUGS_SLEEP_EREC   Refere-se a uma droga para disfunção erétil e um calmante
                DRUGS_SLEEP_EREC   Refers to both an erectile and a sleep aid drug
                    DRUGS_SMEAR1   Duas ou mais drogas em uma palavra só
                    DRUGS_SMEAR1   Two or more drugs crammed together into one word
                    DRUGS_SMEAR1   Zwei oder mehr Medikamente in einem Wort
              DSN_NO_MIMEVERSION   Return-Path <> and no MIME-Version: header
                      DX_TEXT_02   "change your message stat"
                      DX_TEXT_03   "XXX Media Group"
                   DYNAMIC_IMGUR   dynamic IP + hosted image
       DYN_RDNS_AND_INLINE_IMAGE   Contains image, and was sent by dynamic rDNS
        DYN_RDNS_SHORT_HELO_HTML   Sent by dynamic rDNS, short HELO, and HTML
       DYN_RDNS_SHORT_HELO_IMAGE   Short HELO string, dynamic rDNS, inline image
          EBAY_IMG_NOT_RCVD_EBAY   E-bay hosted image but message not from E-bay
                     EMAIL_ROT13   Body bevat een ROT13-versleuteld emailadres
                     EMAIL_ROT13   Body contains a ROT13-encoded email address
                     EMAIL_ROT13   Corps contient une adresse mail encodée en ROT13
                     EMAIL_ROT13   Eventuell ROT13-kodierte E-Mail-Adresse im Text
                     EMAIL_ROT13   Mensagem contém um endereço de email codificado com ROT13
                     EMAIL_ROT13   Tre¶æ zawiera adres email zakodowany ROT13
                   EMPTY_MESSAGE   Mensagem parece não conter texto no conteúdo.
                   EMPTY_MESSAGE   Message appears to have no textual parts
                           EMRCP   "Excess Maximum Return Capital Profit" scam
                        EM_ROLEX   Mensagem põe ênfase no fabricante do relógio
                        EM_ROLEX   Message puts emphasis on the watch manufacturer
               ENCRYPTED_MESSAGE   Message is encrypted, not likely to be spam
               END_FUTURE_EMAILS   Spammy unsubscribe
             ENGLISH_UCE_SUBJECT   Assunto contém um texto comum de UCE (unsolicited commercial email) em inglês
             ENGLISH_UCE_SUBJECT   Betreff enthält englische Werbungskennzeichnung
             ENGLISH_UCE_SUBJECT   Subject contains an English UCE tag
                ENTITY_DEC_OTHER   HTML contains needlessly encoded punctuation
           ENV_AND_HDR_SPF_MATCH   Endereço do From: confere com Envelope From e está na welcomelist de SPF
           ENV_AND_HDR_SPF_MATCH   Env and Hdr From used in default SPF WL Match
               ENVFROM_GOOG_TRIX   From suspicious Google subdomain
                       EXCUSE_24   Afirma que você queria receber essa propaganda
                       EXCUSE_24   Angeblich haben möchten Sie diese Werbung bekommen
                       EXCUSE_24   Claims you wanted this ad
                       EXCUSE_24   Claimt dat je om deze advertentie hebt gevraagd
                       EXCUSE_24   Prétend que vous avez demandé à recevoir cette publicité
                       EXCUSE_24   Twierdzi, ¿e chcia³e¶ tê reklamê
                        EXCUSE_4   Afirma que você pode ser removido da lista se quiser
                        EXCUSE_4   Behauptet, man könne sich von der Adressliste entfernen lassen
                        EXCUSE_4   Claims you can be removed from the list
                        EXCUSE_4   Claimt dat je van de lijst verwijderd kan worden
                        EXCUSE_4   Prétend que vous pouvez vous faire supprimer de leur liste
                        EXCUSE_4   Twierdzi, ¿e mo¿esz byæ usuniêty z listy
                   EXCUSE_REMOVE   Beschreibt, wie Sie diese Nachrichten wieder loswerden
                   EXCUSE_REMOVE   Explique comment être retiré des listes de mailing (soi-disant...)
                   EXCUSE_REMOVE   Heeft het over hoe je verwijderd kan worden van de lijst
                   EXCUSE_REMOVE   Informa como você pode ser removido da lista
                   EXCUSE_REMOVE   Pisze, jak mo¿na zostaæ usuniêtym z listy
                   EXCUSE_REMOVE   Talks about how to be removed from mailings
        FACEBOOK_IMG_NOT_RCVD_FB   Facebook hosted image but message not from Facebook
          FAKE_HELO_MAIL_COM_DOM   Comando HELO enviado usando hostname suspeito (mail.com)
          FAKE_HELO_MAIL_COM_DOM   HELO-Rechnername verdächtig (mail.com)
          FAKE_HELO_MAIL_COM_DOM   Relay HELO'd with suspicious hostname (mail.com)
              FAKE_OUTBLAZE_RCVD   Cabeçalho Received contém o hostname forjado 'mr.outblaze.com'
              FAKE_OUTBLAZE_RCVD   "mr.outblaze.com" in "Received"-Kopfzeile ist gefälscht
              FAKE_OUTBLAZE_RCVD   Received header contains faked 'mr.outblaze.com'
                       FBI_MONEY   The FBI wants to give you lots of money?
                       FBI_SPOOF   Claims to be FBI, but not from FBI domain
                  FILL_THIS_FORM   Fill in a form with personal information
             FILL_THIS_FORM_LOAN   Answer loan question(s)
             FILL_THIS_FORM_LONG   Fill in a form with personal information
                        FIN_FREE   Contém: "Freedom of a financial nature"
                        FIN_FREE   Finanzielle Unabhängigkeit
                        FIN_FREE   Freedom of a financial nature
                        FIN_FREE   Parle de "liberté financière" (Financial Freedom)
                        FIN_FREE   Wolno¶æ finansowa
               FONT_INVIS_DIRECT   Invisible text + direct-to-MX
               FONT_INVIS_DOTGOV   Invisible text + .gov URI
          FONT_INVIS_HTML_NOHTML   Invisible text + malformed HTML
            FONT_INVIS_LONG_LINE   Invisible text + long lines
                FONT_INVIS_MSGID   Invisible text + suspicious message ID
               FONT_INVIS_NORDNS   Invisible text + no rDNS
           FONT_INVIS_POSTEXTRAS   Invisible text + suspicious URI
               FORGED_GMAIL_RCVD   'From' gmail.com does not match 'Received' headers
